TEAM,YEAR,WON,LOST,TIED,WIN_RATE,REGION,ADM_RATE,ACTCMMID,SAT_AVG,UGDS,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,TUITIONFEE_IN,TUITIONFEE_OUT,C150_4,RET_FT4,UGDS_MEN,UGDS_WOMEN,ON_CAMPUS_EXPENSES,OFF_CAMPUS_EXPENSES,INSTNM
Air_Force,2022,3.0,3.0,0.0,0.5,0.0,0.1623,32.0,1401.0,4085.0,0.6345,0.0583,0.1192,0.0722,0.0,0.0,0.9991,0.9354,0.7055,0.2945,0.0,0.0,United States Air Force Academy
Air_Force,2021,11.0,2.0,0.0,0.8461538461538461,0.0,0.1243,32.0,1382.0,4181.0,0.6398,0.0636,0.1136,0.0703,0.0,0.0,0.8609,0.9253,0.7144,0.2856,0.0,0.0,United States Air Force Academy
Air_Force,2020,5.0,7.0,0.0,0.4166666666666667,0.0,0.1343,31.0,1371.0,4307.0,0.6373,0.0662,0.1145,0.0662,0.0,0.0,0.8732,0.9335,0.7198,0.2802,0.0,0.0,United States Air Force Academy
Air_Force,2019,5.0,7.0,0.0,0.4166666666666667,0.0,0.1108,31.0,1368.0,4304.0,0.6417,0.0655,0.1078,0.0583,0.0,0.0,0.8526,0.9394,0.7242,0.2758,0.0,0.0,United States Air Force Academy
Air_Force,2018,10.0,3.0,0.0,0.7692307692307693,0.0,0.1139,31.0,1366.0,4336.0,0.6301,0.0632,0.1063,0.057,0.0,0.0,0.8501,0.9527,0.7325,0.2675,0.0,0.0,United States Air Force Academy
Air_Force,2017,8.0,6.0,0.0,0.5714285714285714,0.0,0.1192,30.0,1334.0,4276.0,0.6335,0.0578,0.1071,0.0522,0.0,0.0,0.7762,0.9422,0.7397,0.2603,0.0,0.0,United States Air Force Academy
Air_Force,2016,10.0,3.0,0.0,0.7692307692307693,0.0,0.1508,30.0,1331.0,4237.0,0.6184,0.0583,0.1081,0.0486,0.0,0.0,0.8331,0.9419,0.7501,0.2499,0.0,0.0,United States Air Force Academy
Air_Force,2015,2.0,10.0,0.0,0.1666666666666666,0.0,0.1709,31.0,1341.0,4111.0,0.6264,0.0564,0.1044,0.0477,0.0,0.0,0.7932,0.9443,0.765,0.235,0.0,0.0,United States Air Force Academy
Air_Force,2014,6.0,7.0,0.0,0.4615384615384615,0.0,0.1655,30.0,1324.0,3952.0,0.6493,0.0587,0.1012,0.044,0.0,0.0,0.8385,0.9354,0.7778,0.2222,0.0,0.0,United States Air Force Academy
Air_Force,2013,7.0,6.0,0.0,0.5384615384615384,0.0,0.1542,31.0,1334.0,3993.0,0.6699,0.0579,0.0919,0.0453,0.0,0.0,0.8626,0.8948,0.7756,0.2244,0.0,0.0,United States Air Force Academy
Air_Force,2012,9.0,4.0,0.0,0.6923076923076923,0.0,0.0989,31.0,1343.0,4120.0,0.7133,0.0498,0.0947,0.0451,0.0,0.0,0.7964,0.9497,0.7808,0.2192,0.0,0.0,United States Air Force Academy
Air_Force,2011,8.0,5.0,0.0,0.6153846153846154,0.0,0.1078,30.0,1323.0,4413.0,0.7143,0.0689,0.0904,0.0748,0.0,0.0,0.8279,0.9321,0.7825,0.2175,0.0,0.0,United States Air Force Academy
Air_Force,2010,8.0,5.0,0.0,0.6153846153846154,0.0,0.1106,31.0,1332.0,4619.0,0.7276,0.0615,0.0849,0.0773,0.0,0.0,0.8147,0.8967,0.7896,0.2104,0.0,0.0,United States Air Force Academy
Air_Force,2009,9.0,4.0,0.0,0.6923076923076923,0.0,0.1684,29.0,1286.0,4620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7803,0.9079,0.7985,0.2015,0.0,0.0,United States Air Force Academy
Air_Force,2008,4.0,8.0,0.0,0.3333333333333333,0.0,0.1824,30.0,1308.0,4537.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8178,0.9338,0.8082,0.1918,0.0,0.0,United States Air Force Academy
Air_Force,2007,4.0,7.0,0.0,0.3636363636363636,0.0,0.1405,30.0,1294.0,4461.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7749,0.9047,0.8137,0.1863,0.0,0.0,United States Air Force Academy
Air_Force,2006,5.0,6.0,0.0,0.4545454545454545,0.0,0.185,29.0,1283.0,4524.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7724,0.93,0.8172,0.1828,0.0,0.0,United States Air Force Academy
Air_Force,2005,7.0,5.0,0.0,0.5833333333333334,0.0,0.1819,30.0,1320.0,4463.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7761,0.92,0.8028,0.1972,0.0,0.0,United States Air Force Academy
Air_Force,2004,8.0,5.0,0.0,0.6153846153846154,0.0,0.1257,29.0,1296.0,4266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8131,0.86,0.8214,0.1786,0.0,0.0,United States Air Force Academy
Air_Force,2003,6.0,6.0,0.0,0.5,0.0,0.1491,29.0,1295.0,4149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146,0.86,0.8216,0.1784,0.0,0.0,United States Air Force Academy
Air_Force,2002,9.0,3.0,0.0,0.75,0.0,0.169,29.0,1294.0,1099.0,0.0,0.0,0.0,0.0,0.0,0.0,0.795,0.86,0.818,0.182,0.0,0.0,United States Air Force Academy
Air_Force,2001,6.0,5.0,0.0,0.5454545454545454,0.0,0.1695,29.0,1275.0,1202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7766,0.86,0.8236,0.1764,0.0,0.0,United States Air Force Academy
Air_Force,2000,12.0,1.0,0.0,0.9230769230769232,0.0,0.1695,29.0,1275.0,2681.5,0.0,0.0,0.0,0.0,0.0,0.0,0.776,0.86,0.83045,0.16955,0.0,0.0,United States Air Force Academy
Air_Force,1999,10.0,3.0,0.0,0.7692307692307693,0.0,0.1695,29.0,1275.0,4161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7272,0.86,0.8373,0.1627,0.0,0.0,United States Air Force Academy
Air_Force,1998,6.0,5.0,0.0,0.5454545454545454,0.0,0.1695,29.0,1275.0,4072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8049,0.86,0.8382,0.1618,0.0,0.0,United States Air Force Academy
Akron,2022,1.0,5.0,0.0,0.1666666666666666,3.0,0.8287,22.0,1114.0,10099.0,0.7162,0.1232,0.037,0.0411,12427.0,15500.0,0.4772,0.6795,0.525,0.475,15930.0,15686.0,University of Akron Main Campus
Akron,2021,0.0,12.0,0.0,0.0,3.0,0.8492,22.0,1116.0,11096.0,0.7268,0.1188,0.0335,0.0384,11880.0,11880.0,0.6021,0.6913,0.5311,0.4689,13944.0,17080.0,University of Akron Main Campus
Akron,2020,4.0,8.0,0.0,0.3333333333333333,3.0,0.7304,22.0,1118.0,12095.0,0.7508,0.1064,0.0326,0.0338,11881.0,17765.0,0.4819,0.7509,0.5328,0.4672,15816.0,16411.0,University of Akron Main Campus
Akron,2019,7.0,7.0,0.0,0.5,3.0,0.7304,22.0,1118.0,12744.0,0.7577,0.1006,0.0318,0.0282,11636.0,17765.0,0.4564,0.7143,0.5486,0.4514,15816.0,16411.0,University of Akron Main Campus
Akron,2018,5.0,7.0,0.0,0.4166666666666667,3.0,0.6893,23.0,1133.0,13676.0,0.7497,0.1068,0.0295,0.0278,11463.0,15500.0,0.3937,0.7189,0.5463,0.4537,15816.0,16416.0,University of Akron Main Campus
Akron,2017,8.0,5.0,0.0,0.6153846153846154,3.0,0.9255,23.0,1125.0,15047.0,0.7331,0.1235,0.0274,0.0274,10270.0,18801.0,0.3789,0.7275,0.5451,0.4549,15816.0,16416.0,University of Akron Main Campus
Akron,2016,5.0,7.0,0.0,0.4166666666666667,3.0,0.9592,23.0,1049.0,15630.0,0.7462,0.1198,0.0254,0.0239,10270.0,18801.0,0.3845,0.7292,0.5513,0.4487,14606.0,16494.0,University of Akron Main Campus
Akron,2015,5.0,7.0,0.0,0.4166666666666667,3.0,0.966,23.0,1049.0,17240.0,0.7423,0.1223,0.0243,0.0227,10509.0,19040.0,0.4079,0.7421,0.5411,0.4589,14842.0,16494.0,University of Akron Main Campus
Akron,2014,1.0,11.0,0.0,0.0833333333333333,3.0,0.9571,23.0,1050.0,18148.0,0.7406,0.131,0.0246,0.0235,10260.0,18792.0,0.4156,0.7396,0.5332,0.4668,14584.0,15686.0,University of Akron Main Campus
Akron,2013,1.0,11.0,0.0,0.0833333333333333,3.0,0.9649,22.0,1016.0,19022.0,0.743,0.1394,0.0214,0.0213,10054.0,18418.0,0.4166,0.6636,0.5279,0.4721,13902.0,15686.0,University of Akron Main Campus
Akron,2012,1.0,11.0,0.0,0.0833333333333333,3.0,0.9675,21.0,994.0,20724.0,0.7328,0.1584,0.0196,0.0208,9863.0,18063.0,0.4099,0.6699,0.5267,0.4733,13398.0,15286.0,University of Akron Main Campus
Akron,2011,3.0,9.0,0.0,0.25,3.0,0.9675,21.0,994.0,21450.0,0.7342,0.1656,0.0186,0.0186,9545.0,17468.0,0.3959,0.719,0.5223,0.4777,13006.0,15186.0,University of Akron Main Campus
Akron,2010,5.0,7.0,0.0,0.4166666666666667,3.0,0.9675,21.0,994.0,21046.0,0.7512,0.1591,0.0158,0.0183,9247.0,16903.0,0.373,0.7131,0.5205,0.4795,12580.0,15186.0,University of Akron Main Campus
Akron,2009,4.0,8.0,0.0,0.3333333333333333,3.0,0.9675,21.0,994.0,19865.0,0.0,0.0,0.0,0.0,8752.0,18000.0,0.3409,0.6925,0.5167,0.4833,12117.0,14556.0,University of Akron Main Campus
Akron,2008,5.0,7.0,0.0,0.4166666666666667,3.0,0.9675,21.0,994.0,18524.0,0.0,0.0,0.0,0.0,8612.0,17861.0,0.3411,0.6867,0.5108,0.4892,11731.0,14152.0,University of Akron Main Campus
Akron,2007,7.0,6.0,0.0,0.5384615384615384,3.0,0.9675,21.0,994.0,17990.0,0.0,0.0,0.0,0.0,8382.0,17631.0,0.3557,0.6768,0.5056,0.4944,11407.0,13554.0,University of Akron Main Campus
Akron,2006,6.0,5.0,0.0,0.5454545454545454,3.0,0.9675,21.0,994.0,16935.0,0.0,0.0,0.0,0.0,8382.0,17631.0,0.3868,0.66,0.4891,0.5109,11170.0,13680.0,University of Akron Main Campus
Akron,2005,7.0,5.0,0.0,0.5833333333333334,3.0,0.9675,21.0,994.0,16288.0,0.0,0.0,0.0,0.0,7958.0,16682.0,0.3955,0.64,0.476,0.524,10738.0,13132.0,University of Akron Main Campus
Akron,2004,4.0,8.0,0.0,0.3333333333333333,3.0,0.9675,21.0,994.0,16947.0,0.0,0.0,0.0,0.0,7510.0,15740.0,0.368,0.64,0.4609,0.5391,10190.0,12618.0,University of Akron Main Campus
Akron,2003,4.0,7.0,0.0,0.3636363636363636,3.0,0.9675,21.0,994.0,17333.0,0.0,0.0,0.0,0.0,6809.0,14298.0,0.4686,0.64,0.4656,0.5344,9572.0,12584.0,University of Akron Main Campus
Akron,2002,6.0,5.0,0.0,0.5454545454545454,3.0,0.9675,21.0,994.0,17582.0,0.0,0.0,0.0,0.0,5020.0,12612.0,0.4142,0.64,0.459,0.541,9504.0,12528.0,University of Akron Main Campus
Akron,2001,7.0,4.0,0.0,0.6363636363636364,3.0,0.9675,21.0,994.0,17614.0,0.0,0.0,0.0,0.0,4930.0,11132.0,0.3859,0.64,0.4576,0.5424,8784.0,12528.0,University of Akron Main Campus
Akron,2000,4.0,8.0,0.0,0.3333333333333333,3.0,0.9675,21.0,994.0,17585.0,0.0,0.0,0.0,0.0,4596.0,10700.0,0.3752,0.64,0.4557,0.5443,8467.0,12528.0,University of Akron Main Campus
Akron,1999,2.0,9.0,0.0,0.1818181818181818,3.0,0.9675,21.0,994.0,17556.0,0.0,0.0,0.0,0.0,4596.0,10700.0,0.3518,0.64,0.4538,0.5462,7848.0,12528.0,University of Akron Main Campus
Akron,1998,4.0,7.0,0.0,0.3636363636363636,3.0,0.9675,21.0,994.0,17795.0,0.0,0.0,0.0,0.0,4596.0,10700.0,0.357,0.64,0.4518,0.5482,7848.0,12528.0,University of Akron Main Campus
Alabama,2022,13.0,0.0,0.0,1.0,5.0,0.8006,26.0,1304.0,31360.0,0.7336,0.1072,0.0577,0.0146,11940.0,32300.0,0.7276,0.8668,0.4399,0.5601,20084.0,20084.0,The University of Alabama
Alabama,2021,11.0,2.0,0.0,0.8461538461538461,5.0,0.789,26.0,1244.0,30725.0,0.7676,0.105,0.0549,0.0137,11620.0,31090.0,0.7223,0.8855,0.4385,0.5615,19404.0,19404.0,The University of Alabama
Alabama,2020,14.0,1.0,0.0,0.9333333333333332,5.0,0.8039,27.0,1262.0,30610.0,0.7695,0.1024,0.0512,0.0131,11620.0,31090.0,0.7214,0.8723,0.4417,0.5583,19430.0,19430.0,The University of Alabama
Alabama,2019,13.0,1.0,0.0,0.9285714285714286,5.0,0.8268,27.0,1261.0,31900.0,0.7683,0.1008,0.0505,0.0119,10780.0,30250.0,0.711,0.8693,0.4451,0.5549,19236.0,19236.0,The University of Alabama
Alabama,2018,14.0,1.0,0.0,0.9333333333333332,5.0,0.5906,27.0,1252.0,32177.0,0.7774,0.0999,0.0499,0.0116,10780.0,29230.0,0.7188,0.8788,0.4443,0.5557,19092.0,19092.0,The University of Alabama
Alabama,2017,14.0,1.0,0.0,0.9333333333333332,5.0,0.533,28.0,1278.0,32387.0,0.7847,0.1005,0.0471,0.0116,10780.0,28100.0,0.6787,0.8709,0.4443,0.5557,18644.0,18644.0,The University of Alabama
Alabama,2016,12.0,2.0,0.0,0.8571428571428571,5.0,0.5259,27.0,1202.0,31663.0,0.7841,0.1037,0.0437,0.0118,10470.0,26950.0,0.6871,0.8627,0.4452,0.5548,18366.0,18366.0,The University of Alabama
Alabama,2015,11.0,2.0,0.0,0.8461538461538461,5.0,0.5359,27.0,1181.0,31005.0,0.7807,0.1092,0.0399,0.0113,10170.0,25950.0,0.6709,0.8647,0.4525,0.5475,18252.0,18252.0,The University of Alabama
Alabama,2014,13.0,1.0,0.0,0.9285714285714286,5.0,0.5105,27.0,1185.0,29851.0,0.7825,0.1119,0.0348,0.0106,9826.0,24950.0,0.6566,0.867,0.458,0.542,17379.0,17379.0,The University of Alabama
Alabama,2013,12.0,1.0,0.0,0.9230769230769232,5.0,0.5655,26.0,1171.0,28692.0,0.7865,0.114,0.0313,0.0112,9450.0,23950.0,0.6665,0.87,0.4605,0.5395,17550.0,17550.0,The University of Alabama
Alabama,2012,10.0,3.0,0.0,0.7692307692307693,5.0,0.5308,26.0,1172.0,27364.0,0.7939,0.1185,0.0282,0.011,9200.0,22950.0,0.6655,0.8537,0.4632,0.5368,17517.0,17517.0,The University of Alabama
Alabama,2011,14.0,0.0,0.0,1.0,5.0,0.4353,26.0,1158.0,25613.0,0.8024,0.1254,0.0243,0.0112,8600.0,21900.0,0.6579,0.8645,0.4677,0.5323,15339.0,15339.0,The University of Alabama
Alabama,2010,12.0,2.0,0.0,0.8571428571428571,5.0,0.5358,26.0,1155.0,24376.0,0.8183,0.1218,0.0242,0.0109,7900.0,20500.0,0.6726,0.8483,0.4763,0.5237,13781.0,14735.833333333334,The University of Alabama
Alabama,2009,2.0,6.0,0.0,0.25,5.0,0.587,25.0,1122.0,23296.0,0.0,0.0,0.0,0.0,7000.0,19200.0,0.6593,0.8349,0.4756,0.5244,14565.0,14132.666666666666,The University of Alabama
Alabama,2008,0.0,7.0,0.0,0.0,5.0,0.6039,24.0,1104.0,22046.0,0.0,0.0,0.0,0.0,6400.0,18000.0,0.6445,0.8428,0.4722,0.5278,13996.0,13529.5,The University of Alabama
Alabama,2007,0.0,2.0,0.0,0.0,5.0,0.6386,24.0,1106.0,20910.0,0.0,0.0,0.0,0.0,5700.0,16518.0,0.651,0.868,0.4731,0.5269,12902.0,12926.333333333334,The University of Alabama
Alabama,2006,6.0,6.0,0.0,0.5,5.0,0.7004,24.0,1113.0,19226.0,0.0,0.0,0.0,0.0,5278.0,15294.0,0.631,0.85,0.4679,0.5321,12593.0,12323.166666666668,The University of Alabama
Alabama,2005,4.0,9.0,0.0,0.3076923076923077,5.0,0.7367,23.0,1087.0,17372.0,0.0,0.0,0.0,0.0,4864.0,13516.0,0.629,0.86,0.4693,0.5307,11720.0,11720.0,The University of Alabama
Alabama,2004,10.0,3.0,0.0,0.7692307692307693,5.0,0.771,24.0,1091.0,16202.0,0.0,0.0,0.0,0.0,4630.0,12664.0,0.6088,0.83,0.4706,0.5294,7960.0,10872.0,The University of Alabama
Alabama,2003,7.0,5.0,0.0,0.5833333333333334,5.0,0.867,24.0,1090.0,15548.0,0.0,0.0,0.0,0.0,4134.0,11294.0,0.6248,0.83,0.4652,0.5348,9760.0,10624.0,The University of Alabama
Alabama,2002,3.0,8.0,0.0,0.2727272727272727,5.0,0.8462,24.0,1095.0,15091.0,0.0,0.0,0.0,0.0,3556.0,9624.0,0.6276,0.83,0.4681,0.5319,8916.0,9526.0,The University of Alabama
Alabama,2001,10.0,3.0,0.0,0.7692307692307693,5.0,0.7948,24.0,1091.0,14807.0,0.0,0.0,0.0,0.0,3292.0,8912.0,0.5949,0.83,0.4721,0.5279,8610.0,9018.0,The University of Alabama
Alabama,2000,7.0,5.0,0.0,0.5833333333333334,5.0,0.7948,24.0,1091.0,14582.0,0.0,0.0,0.0,0.0,3014.0,8162.0,0.606,0.83,0.47765,0.5223500000000001,8408.0,8892.0,The University of Alabama
Alabama,1999,4.0,7.0,0.0,0.3636363636363636,5.0,0.7948,24.0,1091.0,14357.0,0.0,0.0,0.0,0.0,3014.0,8162.0,0.5533,0.83,0.4832,0.5168,7178.0,8765.0,The University of Alabama
Alabama,1998,10.0,3.0,0.0,0.7692307692307693,5.0,0.7948,24.0,1091.0,14245.0,0.0,0.0,0.0,0.0,3014.0,8162.0,0.5862,0.83,0.4795,0.5205,7178.0,8765.0,The University of Alabama
Appalachian_State,2022,9.0,3.0,0.0,0.75,5.0,0.8308,27.0,1187.0,18467.0,0.8111,0.0318,0.0825,0.0166,7450.0,23454.0,0.7516,0.8293,0.4365,0.5635,15252.0,16460.0,Appalachian State University
Appalachian_State,2021,13.0,1.0,0.0,0.9285714285714286,5.0,0.8469,27.0,1255.0,18486.0,0.8095,0.0326,0.0826,0.0175,7410.0,23017.0,0.7274,0.8619,0.4325,0.5675,13389.0,14810.0,Appalachian State University
Appalachian_State,2020,11.0,2.0,0.0,0.8461538461538461,5.0,0.7951,25.0,1181.0,17990.0,0.8134,0.0355,0.0788,0.0161,7410.0,22217.0,0.7269,0.8647,0.4277,0.5723,12782.0,13943.0,Appalachian State University
Appalachian_State,2019,9.0,4.0,0.0,0.6923076923076923,5.0,0.7681,25.0,1202.0,17401.0,0.8201,0.0354,0.0717,0.0161,7409.0,22216.0,0.7282,0.8776,0.436,0.564,12306.0,13688.0,Appalachian State University
Appalachian_State,2018,10.0,3.0,0.0,0.7692307692307693,5.0,0.6946,26.0,1210.0,17265.0,0.8302,0.0348,0.063,0.0169,7364.0,22171.0,0.7204,0.8716,0.4384,0.5616,11830.0,13063.0,Appalachian State University
Appalachian_State,2017,11.0,2.0,0.0,0.8461538461538461,5.0,0.7,25.0,1198.0,16888.0,0.8315,0.0359,0.058,0.0178,7302.0,22109.0,0.7344,0.888,0.4461,0.5539,11710.0,12271.0,Appalachian State University
Appalachian_State,2016,7.0,5.0,0.0,0.5833333333333334,5.0,0.6832,25.0,1140.0,16434.0,0.8401,0.0382,0.0479,0.0186,7136.0,21652.0,0.718,0.8704,0.4487,0.5513,11805.0,12366.0,Appalachian State University
Appalachian_State,2015,4.0,8.0,0.0,0.3333333333333333,5.0,0.6638,26.0,1157.0,16126.0,0.8471,0.0349,0.0442,0.0187,6852.0,20677.0,0.7097,0.8581,0.4616,0.5384,11586.0,12262.0,Appalachian State University
Arizona,2022,0.0,5.0,0.0,0.0,6.0,0.8676,25.0,1229.0,37979.0,0.4936,0.0414,0.2791,0.0526,13275.0,39577.0,0.6793,0.8564,0.4412,0.5588,18350.0,17850.0,University of Arizona
Arizona,2021,4.0,8.0,0.0,0.3333333333333333,6.0,0.8727,25.0,1230.0,36560.0,0.4963,0.0406,0.2842,0.0502,12736.0,37258.0,0.6434,0.8403,0.4398,0.5602,17950.0,17400.0,University of Arizona
Arizona,2020,5.0,7.0,0.0,0.4166666666666667,6.0,0.8513,25.0,1220.0,34659.0,0.4884,0.0392,0.2877,0.0514,12716.0,36743.0,0.6489,0.8547,0.4497,0.5503,17700.0,17150.0,University of Arizona
Arizona,2019,7.0,6.0,0.0,0.5384615384615384,6.0,0.8459,25.0,1228.0,33715.0,0.4977,0.0386,0.2709,0.0532,12711.0,36718.0,0.6471,0.8321,0.4644,0.5356,17350.0,16950.0,University of Arizona
Arizona,2018,3.0,9.0,0.0,0.25,6.0,0.8442,25.0,1198.0,33509.0,0.5009,0.0394,0.2689,0.0526,12467.0,36366.0,0.6448,0.8124,0.4736,0.5264,16750.0,16850.0,University of Arizona
Arizona,2017,7.0,6.0,0.0,0.5384615384615384,6.0,0.8358,24.8,1179.6,33428.0,0.5034,0.0401,0.2671,0.054,11877.0,35307.0,0.6349,0.8332,0.4794,0.5206,16400.0,18300.0,University of Arizona
Arizona,2016,10.0,4.0,0.0,0.7142857142857143,6.0,0.7862,24.6,1161.2,33402.0,0.5132,0.0389,0.2576,0.0546,11769.0,34967.0,0.5992,0.8048,0.4828,0.5172,15400.0,17300.0,University of Arizona
Arizona,2015,8.0,5.0,0.0,0.6153846153846154,6.0,0.7643,24.4,1142.8,32964.0,0.5227,0.038,0.2525,0.0566,11403.0,32630.0,0.6085,0.8039,0.4849,0.5151,14340.0,16700.0,University of Arizona
Arizona,2014,8.0,5.0,0.0,0.6153846153846154,6.0,0.7462,24.2,1124.4,32646.0,0.5323,0.0355,0.2535,0.0555,10957.0,29421.0,0.6026,0.8189,0.4788,0.5212,14200.0,16700.0,University of Arizona
Arizona,2013,4.0,8.0,0.0,0.3333333333333333,6.0,0.7692,24.0,1106.0,31399.0,0.5464,0.0333,0.2444,0.0561,10391.0,27383.0,0.6139,0.8148,0.4763,0.5237,14788.0,20140.0,University of Arizona
Arizona,2012,7.0,6.0,0.0,0.5384615384615384,6.0,0.7139,24.0,1099.0,31217.0,0.5656,0.0324,0.2302,0.0556,10035.0,26231.0,0.6128,0.8015,0.4762,0.5238,14694.0,19760.0,University of Arizona
Arizona,2011,8.0,5.0,0.0,0.6153846153846154,6.0,0.7536,24.0,1102.0,30445.0,0.5876,0.0324,0.2171,0.0565,10035.0,25494.0,0.6137,0.7721,0.4762,0.5238,13080.0,19280.0,University of Arizona
Arizona,2010,8.0,5.0,0.0,0.6153846153846154,6.0,0.7536,24.0,1093.0,30343.0,0.61,0.0318,0.1986,0.0509,8237.0,24597.0,0.5974,0.7719,0.4781,0.5219,14143.0,20218.0,University of Arizona
Arizona,2009,5.0,7.0,0.0,0.4166666666666667,6.0,0.78,24.0,1099.0,30036.0,0.6331,0.0314,0.1832,0.0545,6855.0,22264.0,0.5839,0.7812,0.4762,0.5238,13664.0,20184.0,University of Arizona
Arizona,2008,6.0,6.0,0.0,0.5,6.0,0.8054,24.0,1097.0,29354.0,0.6458,0.0308,0.1702,0.0501,5542.0,18676.0,0.5717,0.7922,0.4768,0.5232,12748.0,16596.0,University of Arizona
Arizona,2007,3.0,8.0,0.0,0.2727272727272727,6.0,0.7742,24.0,1093.0,28674.0,0.6458,0.0308,0.1702,0.0501,5048.0,16282.0,0.5609,0.7991,0.4729,0.5271,12096.0,15788.0,University of Arizona
Arizona,2006,3.0,8.0,0.0,0.2727272727272727,6.0,0.8606,23.0,1097.0,28010.0,0.6458,0.0308,0.1702,0.0501,4766.0,14972.0,0.5644,0.79,0.474,0.526,11786.0,14256.0,University of Arizona
Arizona,2005,2.0,10.0,0.0,0.1666666666666666,6.0,0.877,24.0,1113.0,28023.0,0.6458,0.0308,0.1702,0.0501,4498.0,13682.0,0.5892,0.79,0.4688,0.5312,11230.0,13940.0,University of Arizona
Arizona,2004,4.0,8.0,0.0,0.3333333333333333,6.0,0.8341,24.0,1104.0,27853.0,0.6458,0.0308,0.1702,0.0501,4098.0,13078.0,0.5706,0.79,0.4702,0.5298,10794.0,13614.0,University of Arizona
Arizona,2003,5.0,6.0,0.0,0.4545454545454545,6.0,0.8506,24.0,1106.0,27764.0,0.6458,0.0308,0.1702,0.0501,3603.0,12373.0,0.5471,0.79,0.469,0.531,10440.0,13330.0,University of Arizona
Arizona,2002,5.0,6.0,0.0,0.4545454545454545,6.0,0.8558,24.0,1100.0,27539.0,0.6458,0.0308,0.1702,0.0501,2593.0,11113.0,0.5457,0.79,0.4747,0.5253,10117.0,10670.0,University of Arizona
Arizona,2001,6.0,6.0,0.0,0.5,6.0,0.8425,24.0,1097.0,26878.0,0.6458,0.0308,0.1702,0.0501,2490.0,10356.0,0.5519,0.79,0.4746,0.5254,9570.0,10360.0,University of Arizona
Arizona,2000,12.0,1.0,0.0,0.9230769230769232,6.0,0.8425,24.0,1097.0,26120.5,0.6458,0.0308,0.1702,0.0501,2348.0,9804.0,0.5428,0.79,0.47335000000000005,0.5266500000000001,9044.0,9394.0,University of Arizona
Arizona,1999,7.0,5.0,0.0,0.5833333333333334,6.0,0.8425,24.0,1097.0,25363.0,0.6458,0.0308,0.1702,0.0501,2348.0,9804.0,0.5181,0.79,0.4721,0.5279,8618.0,9140.0,University of Arizona
Arizona,1998,5.0,6.0,0.0,0.4545454545454545,6.0,0.8425,24.0,1097.0,25138.0,0.6458,0.0308,0.1702,0.0501,2348.0,9804.0,0.5367,0.79,0.4795,0.5205,8618.0,9140.0,University of Arizona
Arizona_State,2022,2.0,2.0,0.0,0.5,6.0,0.8975,25.0,1207.0,64778.0,0.4517,0.0429,0.2596,0.0877,11618.0,30592.0,0.669,0.8536,0.5093,0.4907,19509.0,16341.0,Arizona State University Campus Immersion
Arizona_State,2021,8.0,5.0,0.0,0.6153846153846154,6.0,0.8819,25.0,1207.0,64216.0,0.4637,0.044,0.262,0.0837,11348.0,29438.0,0.6602,0.86,0.5032,0.4968,18426.0,15686.0,Arizona State University Campus Immersion
Arizona_State,2020,7.0,6.0,0.0,0.5384615384615384,6.0,0.8837,25.0,1207.0,62633.0,0.4694,0.0432,0.2641,0.0802,11338.0,29428.0,0.6601,0.862,0.5028,0.4972,18240.0,15396.0,Arizona State University Campus Immersion
Arizona_State,2019,7.0,6.0,0.0,0.5384615384615384,6.0,0.8647,25.0,1230.0,44038.0,0.4927,0.0383,0.2266,0.0853,11338.0,29428.0,0.6349,0.8844,0.5525,0.4475,17765.0,15267.0,Arizona State University Campus Immersion
Arizona_State,2018,5.0,7.0,0.0,0.4166666666666667,6.0,0.8478,26.0,1240.0,42529.0,0.5008,0.0372,0.215,0.08,10822.0,28336.0,0.6904,0.8765,0.559,0.441,17226.0,15244.0,Arizona State University Campus Immersion
Arizona_State,2017,6.0,7.0,0.0,0.4615384615384615,6.0,0.8415,26.0,1235.0,42181.0,0.5,0.0377,0.2067,0.0745,10792.0,27372.0,0.6335,0.8659,0.5674,0.4326,16738.0,15326.0,Arizona State University Campus Immersion
Arizona_State,2016,10.0,3.0,0.0,0.7692307692307693,6.0,0.825,25.0,1147.0,42224.0,0.5081,0.0384,0.1958,0.071,10370.0,26470.0,0.6736,0.8588,0.5714,0.4286,15893.0,15027.0,Arizona State University Campus Immersion
Arizona_State,2015,10.0,4.0,0.0,0.7142857142857143,6.0,0.8291,26.0,1158.0,41222.0,0.523,0.0382,0.1891,0.0693,10158.0,25458.0,0.6553,0.8619,0.5679,0.4321,15546.0,15005.0,Arizona State University Campus Immersion
