TEAM,YEAR,WON,LOST,TIED,INSTNM,WIN_RATE,REGION,CCSIZSET,ADM_RATE,ACTCMMID,SAT_AVG,UGDS,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,TUITIONFEE_IN,TUITIONFEE_OUT,C150_4,RET_FT4,UGDS_MEN,UGDS_WOMEN,MDCOST_ALL
Air_Force,2023,9,4,0,United States Air Force Academy,0.6923076923076923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Air_Force,2022,10,3,0,United States Air Force Academy,0.7692307692307693,0,14,0.1623,NA,1401,4085,0.6345,0.0583,0.1192,0.0722,NA,NA,0.9991,0.9354,0.7055,0.2945,NA
Air_Force,2021,10,3,0,United States Air Force Academy,0.7692307692307693,0,NA,0.1243,32,1382,4181,0.6398,0.0636,0.1136,0.0703,NA,NA,0.8609,0.9253,0.7144,0.2856,NA
Air_Force,2020,3,3,0,United States Air Force Academy,0.5,0,NA,0.1343,31,1371,4307,0.6373,0.0662,0.1145,0.0662,NA,NA,0.8732,0.9335,0.7198,0.2802,NA
Air_Force,2019,11,2,0,United States Air Force Academy,0.8461538461538461,0,NA,0.1108,31,1368,4304,0.6417,0.0655,0.10780000000000001,0.0583,NA,NA,0.8526,0.9394,0.7242,0.2758,NA
Air_Force,2018,5,7,0,United States Air Force Academy,0.4166666666666667,0,NA,0.1139,31,1366,4336,0.6301,0.0632,0.1063,0.057,NA,NA,0.8501,0.9527,0.7325,0.2675,NA
Air_Force,2017,5,7,0,United States Air Force Academy,0.4166666666666667,0,NA,0.1192,30,1334,4276,0.6335,0.0578,0.1071,0.0522,NA,NA,0.7762,0.9422,0.7397,0.2603,NA
Air_Force,2016,10,3,0,United States Air Force Academy,0.7692307692307693,0,NA,0.1508,30,1331,4237,0.6184,0.0583,0.1081,0.0486,NA,NA,0.8331,0.9419,0.7501,0.2499,NA
Air_Force,2015,8,6,0,United States Air Force Academy,0.5714285714285714,0,NA,0.1709,31,1341,4111,0.6264,0.0564,0.1044,0.0477,NA,NA,0.7932,0.9443,0.765,0.235,NA
Air_Force,2014,10,3,0,United States Air Force Academy,0.7692307692307693,0,NA,0.1655,30,1324,3952,0.6493,0.0587,0.1012,0.044,NA,NA,0.8385,0.9354,0.7778,0.2222,NA
Air_Force,2013,2,10,0,United States Air Force Academy,0.16666666666666666,0,NA,0.1542,31,1334,3993,0.6699,0.0579,0.0919,0.0453,NA,NA,0.8626,0.8948,0.7756,0.2244,NA
Air_Force,2012,6,7,0,United States Air Force Academy,0.46153846153846156,0,NA,0.0989,31,1343,4120,0.7133,0.0498,0.0947,0.0451,0,0,0.7964,0.9497,0.7808,0.2192,NA
Air_Force,2011,7,6,0,United States Air Force Academy,0.5384615384615384,0,NA,0.10780000000000001,30,1323,4413,0.7143,0.0689,0.0904,0.0748,0,0,0.8279,0.9321,0.7825,0.2175,NA
Air_Force,2010,9,4,0,United States Air Force Academy,0.6923076923076923,0,NA,0.1106,31,1332,4619,0.7276,0.0615,0.0849,0.0773,0,0,0.8147,0.8967,0.7896,0.2104,NA
Air_Force,2009,8,5,0,United States Air Force Academy,0.6153846153846154,0,NA,0.1684,29,1286,4620,0,0,0,0,0,0,0.7803,0.9079,0.7985,0.2015,NA
Air_Force,2008,8,5,0,United States Air Force Academy,0.6153846153846154,0,NA,0.1824,30,1308,4537,0,0,0,0,0,0,0.8178,0.9338,0.8082,0.1918,NA
Air_Force,2007,9,4,0,United States Air Force Academy,0.6923076923076923,0,NA,0.1405,30,1294,4461,NA,NA,NA,NA,0,0,0.7749,0.9047,0.8137,0.1863,NA
Air_Force,2006,4,8,0,United States Air Force Academy,0.3333333333333333,0,NA,0.185,29,1283,4524,NA,NA,NA,NA,0,0,0.7724,0.93,0.8172,0.1828,NA
Air_Force,2005,4,7,0,United States Air Force Academy,0.36363636363636365,0,NA,0.1819,30,1320,4463,NA,NA,NA,NA,0,0,0.7761,0.92,0.8028,0.1972,NA
Air_Force,2004,5,6,0,United States Air Force Academy,0.45454545454545453,0,NA,0.1257,29,1296,4266,NA,NA,NA,NA,0,0,0.8131,0.86,0.8214,0.1786,NA
Air_Force,2003,7,5,0,United States Air Force Academy,0.5833333333333334,0,NA,0.1491,NA,1295,4149,NA,NA,NA,NA,0,0,0.8146,NA,0.8216,0.1784,NA
Air_Force,2002,8,5,0,United States Air Force Academy,0.6153846153846154,0,NA,0.169,NA,1294,1099,NA,NA,NA,NA,0,0,0.795,NA,0.818,0.182,NA
Air_Force,2001,6,6,0,United States Air Force Academy,0.5,0,NA,0.1695,NA,1275,1202,NA,NA,NA,NA,0,0,0.7766,NA,0.8236,0.1764,NA
Air_Force,2000,9,3,0,United States Air Force Academy,0.75,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.776,NA,NA,NA,NA
Air_Force,1999,6,5,0,United States Air Force Academy,0.5454545454545454,0,NA,NA,NA,NA,4161,NA,NA,NA,NA,NA,NA,0.7272,NA,0.8373,0.1627,NA
Air_Force,1998,12,1,0,United States Air Force Academy,0.9230769230769231,0,NA,NA,NA,NA,4072,NA,NA,NA,NA,NA,NA,0.8049,NA,0.8382,0.1618,NA
Air_Force,1997,10,3,0,United States Air Force Academy,0.7692307692307693,0,NA,NA,NA,NA,4096,NA,NA,NA,NA,NA,NA,0.7914,NA,0.8374,0.1626,NA
Air_Force,1996,6,5,0,United States Air Force Academy,0.5454545454545454,0,NA,NA,NA,NA,4083,NA,NA,NA,NA,NA,NA,NA,NA,0.8415,0.1585,NA
Air_Force,1995,8,5,0,United States Air Force Academy,0.6153846153846154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Air_Force,1994,8,4,0,United States Air Force Academy,0.6666666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Air_Force,1993,4,8,0,United States Air Force Academy,0.3333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Air_Force,1992,7,5,0,United States Air Force Academy,0.5833333333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Air_Force,1991,10,3,0,United States Air Force Academy,0.7692307692307693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Air_Force,1990,7,5,0,United States Air Force Academy,0.5833333333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Air_Force,1989,8,4,1,United States Air Force Academy,0.6153846153846154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Air_Force,1988,5,7,0,United States Air Force Academy,0.4166666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Air_Force,1987,9,4,0,United States Air Force Academy,0.6923076923076923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Air_Force,1986,6,5,0,United States Air Force Academy,0.5454545454545454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Air_Force,1985,12,1,0,United States Air Force Academy,0.9230769230769231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Air_Force,1984,8,4,0,United States Air Force Academy,0.6666666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Air_Force,1983,10,2,0,United States Air Force Academy,0.8333333333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Air_Force,1982,8,5,0,United States Air Force Academy,0.6153846153846154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Air_Force,1981,4,7,0,United States Air Force Academy,0.36363636363636365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Air_Force,1980,2,9,1,United States Air Force Academy,0.16666666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Air_Force,1979,2,9,0,United States Air Force Academy,0.18181818181818182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Air_Force,1978,3,8,0,United States Air Force Academy,0.2727272727272727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Air_Force,1977,2,8,1,United States Air Force Academy,0.18181818181818182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Air_Force,1976,4,7,0,United States Air Force Academy,0.36363636363636365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Air_Force,1975,2,8,1,United States Air Force Academy,0.18181818181818182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Air_Force,1974,2,9,0,United States Air Force Academy,0.18181818181818182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Air_Force,1973,6,4,0,United States Air Force Academy,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Air_Force,1972,6,4,0,United States Air Force Academy,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Air_Force,1971,6,4,0,United States Air Force Academy,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Air_Force,1970,9,3,0,United States Air Force Academy,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Air_Force,1969,6,4,0,United States Air Force Academy,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Air_Force,1968,7,3,0,United States Air Force Academy,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Air_Force,1967,2,6,2,United States Air Force Academy,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Air_Force,1966,4,6,0,United States Air Force Academy,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Air_Force,1965,3,6,1,United States Air Force Academy,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Air_Force,1964,4,5,1,United States Air Force Academy,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Air_Force,1963,7,4,0,United States Air Force Academy,0.6363636363636364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Air_Force,1962,5,5,0,United States Air Force Academy,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Air_Force,1961,3,7,0,United States Air Force Academy,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Air_Force,1960,4,6,0,United States Air Force Academy,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Air_Force,1959,5,4,1,United States Air Force Academy,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Air_Force,1958,9,0,2,United States Air Force Academy,0.8181818181818182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Air_Force,1957,3,6,1,United States Air Force Academy,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Air_Force,1956,6,2,1,United States Air Force Academy,0.6666666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Akron,2023,2,10,0,University of Akron Main Campus,0.16666666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Akron,2022,2,10,0,University of Akron Main Campus,0.16666666666666666,3,15,0.8287,NA,1114,10099,0.7162,0.1232,0.037,0.0411,12427,15500,0.4772,0.6795,0.525,0.475,NA
Akron,2021,2,10,0,University of Akron Main Campus,0.16666666666666666,3,NA,0.8492,NA,NA,11096,0.7268,0.1188,0.0335,0.0384,11880,11880,0.6021,0.6913,0.5311,0.4689,NA
Akron,2020,1,5,0,University of Akron Main Campus,0.16666666666666666,3,NA,0.7304,22,1118,12095,0.7508,0.1064,0.0326,0.0338,11881,17765,0.4819,0.7509,0.5328,0.4672,NA
Akron,2019,0,12,0,University of Akron Main Campus,0,3,NA,0.7304,22,1118,12744,0.7577,0.1006,0.0318,0.0282,11636,17765,0.4564,0.7143,0.5486,0.4514,NA
Akron,2018,4,8,0,University of Akron Main Campus,0.3333333333333333,3,NA,0.6893,23,1133,13676,0.7497,0.1068,0.0295,0.0278,11463,15500,0.3937,0.7189,0.5463,0.4537,NA
Akron,2017,7,7,0,University of Akron Main Campus,0.5,3,NA,0.9255,23,1125,15047,0.7331,0.1235,0.0274,0.0274,10270,18801,0.3789,0.7275,0.5451,0.4549,NA
Akron,2016,5,7,0,University of Akron Main Campus,0.4166666666666667,3,NA,0.9592,23,1049,15630,0.7462,0.1198,0.0254,0.0239,10270,18801,0.3845,0.7292,0.5513,0.4487,NA
Akron,2015,8,5,0,University of Akron Main Campus,0.6153846153846154,3,NA,0.966,23,1049,17240,0.7423,0.1223,0.0243,0.0227,10509,19040,0.4079,0.7421,0.5411,0.4589,NA
Akron,2014,5,7,0,University of Akron Main Campus,0.4166666666666667,3,NA,0.9571,23,1050,18148,0.7406,0.131,0.0246,0.0235,10260,18792,0.4156,0.7396,0.5332,0.4668,NA
Akron,2013,5,7,0,University of Akron Main Campus,0.4166666666666667,3,NA,0.9649,22,1016,19022,0.743,0.1394,0.0214,0.0213,10054,18418,0.4166,0.6636,0.5279,0.4721,NA
Akron,2012,1,11,0,University of Akron Main Campus,0.08333333333333333,3,NA,0.9675,21,994,20724,0.7328,0.1584,0.0196,0.0208,9863,18063,0.4099,0.6699,0.5267,0.4733,NA
Akron,2011,1,11,0,University of Akron Main Campus,0.08333333333333333,3,NA,NA,NA,NA,21450,0.7342,0.1656,0.0186,0.0186,9545,17468,0.3959,0.719,0.5223,0.4777,NA
Akron,2010,1,11,0,University of Akron Main Campus,0.08333333333333333,3,NA,NA,NA,NA,21046,0.7512,0.1591,0.0158,0.0183,9247,16903,0.373,0.7131,0.5205,0.4795,NA
Akron,2009,3,9,0,University of Akron Main Campus,0.25,3,NA,NA,NA,NA,19865,0,0,0,0,8752,18000,0.3409,0.6925,0.5167,0.4833,NA
Akron,2008,5,7,0,University of Akron Main Campus,0.4166666666666667,3,NA,NA,NA,NA,18524,0,0,0,0,8612,17861,0.3411,0.6867,0.5108,0.4892,NA
Akron,2007,4,8,0,University of Akron Main Campus,0.3333333333333333,3,NA,NA,NA,NA,17990,NA,NA,NA,NA,8382,17631,0.3557,0.6768,0.5056,0.4944,NA
Akron,2006,5,7,0,University of Akron Main Campus,0.4166666666666667,3,NA,NA,NA,NA,16935,NA,NA,NA,NA,8382,17631,0.3868,0.66,0.4891,0.5109,NA
Akron,2005,7,6,0,University of Akron Main Campus,0.5384615384615384,3,NA,NA,NA,NA,16288,NA,NA,NA,NA,7958,16682,0.3955,0.64,0.476,0.524,NA
Akron,2004,6,5,0,University of Akron Main Campus,0.5454545454545454,3,NA,NA,NA,NA,16947,NA,NA,NA,NA,7510,15740,0.368,0.64,0.4609,0.5391,NA
Akron,2003,7,5,0,University of Akron Main Campus,0.5833333333333334,3,NA,NA,NA,NA,17333,NA,NA,NA,NA,6809,14298,0.4686,NA,0.4656,0.5344,NA
Akron,2002,4,8,0,University of Akron Main Campus,0.3333333333333333,3,NA,NA,NA,NA,17582,NA,NA,NA,NA,5020,12612,0.4142,NA,0.459,0.541,NA
Akron,2001,4,7,0,University of Akron Main Campus,0.36363636363636365,3,NA,NA,NA,NA,17614,NA,NA,NA,NA,4930,11132,0.3859,NA,0.4576,0.5424,NA
Akron,2000,6,5,0,University of Akron Main Campus,0.5454545454545454,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,4596,10700,0.3752,NA,NA,NA,NA
Akron,1999,7,4,0,University of Akron Main Campus,0.6363636363636364,3,NA,NA,NA,NA,17556,NA,NA,NA,NA,NA,NA,0.3518,NA,0.4538,0.5462,NA
Akron,1998,4,8,0,University of Akron Main Campus,0.3333333333333333,3,NA,NA,NA,NA,17795,NA,NA,NA,NA,NA,NA,0.357,NA,0.4518,0.5482,NA
Akron,1997,2,9,0,University of Akron Main Campus,0.18181818181818182,3,NA,NA,NA,NA,16363,NA,NA,NA,NA,NA,NA,0.3749,NA,0.466,0.534,NA
Akron,1996,4,7,0,University of Akron Main Campus,0.36363636363636365,3,NA,NA,NA,NA,16820,NA,NA,NA,NA,NA,NA,NA,NA,0.4644,0.5356,NA
Akron,1995,2,9,0,University of Akron Main Campus,0.18181818181818182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Akron,1994,1,10,0,University of Akron Main Campus,0.09090909090909091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Akron,1993,5,6,0,University of Akron Main Campus,0.45454545454545453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Akron,1992,7,3,1,University of Akron Main Campus,0.6363636363636364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Akron,1991,5,6,0,University of Akron Main Campus,0.45454545454545453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Akron,1990,3,7,1,University of Akron Main Campus,0.2727272727272727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Akron,1989,6,4,1,University of Akron Main Campus,0.5454545454545454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Akron,1988,5,6,0,University of Akron Main Campus,0.45454545454545453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Akron,1987,4,7,0,University of Akron Main Campus,0.36363636363636365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Akron,1986,7,4,0,University of Akron Main Campus,0.6363636363636364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Akron,1985,8,4,0,University of Akron Main Campus,0.6666666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Akron,1984,4,7,0,University of Akron Main Campus,0.36363636363636365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Akron,1983,8,3,0,University of Akron Main Campus,0.7272727272727273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Akron,1982,6,5,0,University of Akron Main Campus,0.5454545454545454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Akron,1981,5,5,0,University of Akron Main Campus,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Akron,1980,3,7,1,University of Akron Main Campus,0.2727272727272727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Akron,1979,6,5,0,University of Akron Main Campus,0.5454545454545454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Akron,1978,6,5,0,University of Akron Main Campus,0.5454545454545454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Akron,1977,6,4,1,University of Akron Main Campus,0.5454545454545454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Akron,1976,10,3,0,University of Akron Main Campus,0.7692307692307693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Akron,1975,7,4,0,University of Akron Main Campus,0.6363636363636364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Akron,1974,5,5,0,University of Akron Main Campus,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Akron,1973,6,5,0,University of Akron Main Campus,0.5454545454545454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Akron,1972,3,4,2,University of Akron Main Campus,0.3333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Akron,1971,8,2,0,University of Akron Main Campus,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Akron,1970,7,3,0,University of Akron Main Campus,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Akron,1969,9,1,0,University of Akron Main Campus,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Akron,1968,7,3,1,University of Akron Main Campus,0.6363636363636364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Akron,1967,4,4,1,University of Akron Main Campus,0.4444444444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Akron,1966,6,3,0,University of Akron Main Campus,0.6666666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Akron,1965,5,3,1,University of Akron Main Campus,0.5555555555555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Akron,1964,6,3,0,University of Akron Main Campus,0.6666666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Akron,1963,6,3,0,University of Akron Main Campus,0.6666666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Akron,1962,7,2,0,University of Akron Main Campus,0.7777777777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Akron,1961,6,2,0,University of Akron Main Campus,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Akron,1960,1,8,0,University of Akron Main Campus,0.1111111111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Akron,1959,4,5,0,University of Akron Main Campus,0.4444444444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Akron,1958,6,2,1,University of Akron Main Campus,0.6666666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Akron,1957,7,1,1,University of Akron Main Campus,0.7777777777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Akron,1956,3,5,1,University of Akron Main Campus,0.3333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Akron,1955,6,2,0,University of Akron Main Campus,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Akron,1954,3,5,0,University of Akron Main Campus,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Akron,1953,6,3,0,University of Akron Main Campus,0.6666666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Akron,1952,2,6,1,University of Akron Main Campus,0.2222222222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Akron,1951,1,8,0,University of Akron Main Campus,0.1111111111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Akron,1950,2,7,0,University of Akron Main Campus,0.2222222222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Akron,1949,2,6,1,University of Akron Main Campus,0.2222222222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Akron,1948,2,6,0,University of Akron Main Campus,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Akron,1947,2,6,0,University of Akron Main Campus,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Akron,1946,5,4,0,University of Akron Main Campus,0.5555555555555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Akron,1942,0,7,2,University of Akron Main Campus,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Akron,1941,5,3,1,University of Akron Main Campus,0.5555555555555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Akron,1940,2,5,2,University of Akron Main Campus,0.2222222222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Akron,1939,5,4,0,University of Akron Main Campus,0.5555555555555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Akron,1938,6,3,0,University of Akron Main Campus,0.6666666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Akron,1937,7,2,0,University of Akron Main Campus,0.7777777777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Akron,1936,6,2,1,University of Akron Main Campus,0.6666666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Akron,1935,6,3,0,University of Akron Main Campus,0.6666666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Akron,1934,3,4,1,University of Akron Main Campus,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Akron,1933,5,3,1,University of Akron Main Campus,0.5555555555555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Akron,1932,2,4,3,University of Akron Main Campus,0.2222222222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Akron,1931,1,7,0,University of Akron Main Campus,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Akron,1930,7,1,0,University of Akron Main Campus,0.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
